ENSEMBL,ENTREZID,SYMBOL,DZQV_CD8_naive,X925L_CD8_naive,X9JD4_CD8_naive,G4YW_CD8_naive,DZQV_B_naive,X925L_B_naive,X9JD4_B_naive,G4YW_B_naive
ENSG00000224459,110806303,SLC25A34-AS1,0,0,0,0,0,0,0,0
ENSG00000162460,388595,TMEM82,0,0,0,0,0,0,0,0
ENSG00000162458,54751,FBLIM1,0.6363597,1.723248,2.257531,1.4458219,1.647974,2.362742,2.70341,2.015909011
ENSG00000233954,440567,UQCRHL,1.67345,0.729008,1.10731,1.11177,0.200676,0.711341,1.03718,0.510996
ENSG00000179743,729614,FLJ37453,1.05438,3.51197,1.97449,1.69047,1.8775,1.60139,1.91952,1.98556
ENSG00000065526,23013,SPEN,32.537752,38.68005,36.10948,36.09545,27.84815,56.3296,50.03752,55.43865
ENSG00000116809,7709,ZBTB17,60.3903,67.601626,53.007838,49.31848337,44.40505,54.059708,59.505035,66.606261
ENSG00000183888,149563,SRARP,0.797984,1.62595,0.963786,0.807033,0.967772,1.34896,0.571079,1.32165
ENSG00000173641,27129,HSPB7,0,0,0,0,0,0,0,0
ENSG00000186510,1187,CLCNKA,0,0,0,0,0,0,0,0
ENSG00000184908,1188,CLCNKB,0,0,0,0,0,0,0,0
ENSG00000185519,348487,FAM131C,0,0,0,0,0,0,0,0
ENSG00000142627,1969,EPHA2,0,0,0,0,0,0,0.185177,0
ENSG00000142632,128272,ARHGEF19,15.84167,4.018556,12.02725,12.420378,4.763594,6.959526,13.44505,5.967826
ENSG00000132881,79363,CPLANE2,1.92401,0.394763,0.634174,1.50329,0.577632,0.801231,0.523537,2.24493
ENSG00000037637,54455,FBXO42,47.68883,32.11021,31.72008,28.91927,23.113504,25.74773,23.35127,20.74245
ENSG00000055070,26099,SZRD1,59.119126,71.984577,45.4124383,43.991618,53.76191,52.260475,42.564255,44.41715133
ENSG00000187144,374955,SPATA21,1.9326039,5.633353,2.642305,4.036176,5.825232,1.688394,3.782024,3.870142
ENSG00000157191,55707,NECAP2,135.19031,100.80825,119.023263,124.433759,85.132885,47.21252,86.747058,91.2365
ENSG00000226029,107984921,LINC01772,3.10561,1.50105,2.76386,0.819327,1.25099,1.84137,2.13263,1.79289
ENSG00000080947,114819,CROCCP3,3.700824,9.641973,15.466566,11.466157,4.05263,11.760213,4.486736,11.618504
ENSG00000206652,26871,RNU1-1,2.20391,4.2346,1.63352,4.81966,7.6622,3.94735,4.70276,5.91177
ENSG00000233421,100132147,LINC01783,0,0.663496,0.23728,0,0,0.2262162,0.326253,0.142433
ENSG00000219481,55672,NBPF1,42.292431,57.13112,34.682142,31.383855,30.14284,32.76462,29.735958,14.235425
ENSG00000215908,84809,CROCCP2,16.032063,75.20303,46.84145,30.04195,30.138655,51.59198,39.4645243,31.504226
ENSG00000207513,26869,RNU1-3,2.20391,4.2346,1.63352,4.81966,7.6622,3.94735,4.70276,5.91177
ENSG00000058453,9696,CROCC,7.500016,31.97231,19.679318,11.741071,8.022769,17.262422,15.056876,9.95093
ENSG00000207389,6060,RNU1-4,2.20391,4.2346,1.63352,4.81966,7.6622,3.94735,4.70276,5.91177
ENSG00000186715,11223,MST1L,5.92072,6.051811,8.000262,1.530496,1.956956005,5.08009,3.520151,4.09496
ENSG00000263811,100500876,MIR3675,0,0,0,0,0,0,0,0
ENSG00000228549,112267871,LOC112267871,0,0.690902,0,3.18015,0,0.927569,2.011521,1.331989
ENSG00000238142,105376805,LOC105376805,0,9.61983,2.52617,13.3559,19.65412,27.10005,22.53246,18.2575
ENSG00000207005,26870,RNU1-2,2.20391,4.2346,1.63352,4.81966,7.6622,3.94735,4.70276,5.91177
ENSG00000117122,4237,MFAP2,0,0,0,0,0,0,0,0.427126
ENSG00000159363,23400,ATP13A2,10.43589,12.393256,10.627749,4.146487,3.205512,5.5864612,7.294646,9.75715
ENSG00000117118,6390,SDHB,65.28308,26.985897,56.62357,45.75485,65.18311,36.305182,46.761258,88.90958
ENSG00000117115,11240,PADI2,0.0670668,0.3007644,0.0322793,0.0562184,6.058665,0.4883497,0.517301,2.760044
ENSG00000204362,400743,LINC02783,0,0,0,0,0,0,0,0
ENSG00000142623,29943,PADI1,0,0,0,0,0,0,0,0
ENSG00000142619,51702,PADI3,0,0,0,0,0,0,0,0
ENSG00000266634,100616188,MIR3972,0,0,0,0,0,0,0,0
ENSG00000159339,23569,PADI4,3.37349,3.04182,3.573596,3.87634,27.5616,11.17948,11.79755,7.041308
ENSG00000276747,353238,PADI6,0,0,0,0,0.451563,0,0,0
ENSG00000179051,55920,RCC2,18.74404,17.6716,15.6414,22.10272,11.2821,16.956187,21.66911,18.269993
ENSG00000074964,55160,ARHGEF10L,0,0,0,0,6.095009,1.83529,1.097449,4.091906
ENSG00000236648,107984028,LINC02810,0,0,0,0,0,0,0,0
ENSG00000117148,81569,ACTL8,0,0,0,0,0.665807,0,0,0
ENSG00000261781,101927876,LINC01654,0,0,0,0,0,0,0,0
ENSG00000117154,84966,IGSF21,0.332247,0,0,0,0,0.0580839,0,0
ENSG00000179023,127707,KLHDC7A,0,0,0,0,0,0,0,0
ENSG00000009709,5081,PAX7,0,0,0,0,0,0,0,0
ENSG00000179002,80834,TAS1R2,0,0,0,0,0,0,0,0
ENSG00000159423,8659,ALDH4A1,2.788301,0.842755,0.702906,3.23302,2.36384208,1.232468,3.519932,1.301024
ENSG00000265606,100616120,MIR4695,0,0,0,0,0,0,0,0
ENSG00000221662,100302276,MIR1290,23.1334,0,5.30954,0,0,0,0,0
ENSG00000169991,126917,IFFO2,0.931529,1.05024,2.30439,1.18075,0.202333,0.47326,2.839476,0.3545544
ENSG00000127481,23352,UBR4,63.82571,59.8866394,50.86382,44.965049,36.551961,42.173726,48.794169,35.980934
ENSG00000230424,101927895,EMC1-AS1,3.82571,0.648981,0.722093,0.513446,1.36733,1.9839,1.21938,4.48016
ENSG00000127463,23065,EMC1,48.270458,44.4593,21.678574,27.55404,32.153726,49.53209789,28.537222,28.620305
ENSG00000053372,51154,MRTO4,32.54695,7.89168,25.89624,26.16302,12.28536,5.986633,18.761824,21.49498
ENSG00000211454,246181,AKR7L,2.789081,10.493119,2.511874,7.05442,1.80076,4.71781,3.144207,1.282821
ENSG00000162482,22977,AKR7A3,0.21301,0.303961,0.776588,0.320275,0.294763,0.133909,2.72156,0.358686
ENSG00000053371,8574,AKR7A2,6.570040003,25.10401,57.464189,49.0868,48.124526,25.4423,39.23701,51.707104
ENSG00000040487,54896,SLC66A1,4.65433,7.18256,9.11281,3.323784,18.09074,13.5461245,15.76481728,13.513921
ENSG00000077549,832,CAPZB,215.65411,291.18573,486.56887,403.13363,262.76169,204.75575,300.33512,291.26308
ENSG00000235185,105378614,LOC105378614,0,0,0,0,0,0,0,0
ENSG00000173436,440574,MICOS10,83.5204094,114.2998197,53.15919,81.9670269,48.5390926,89.202073,53.680405,51.25057401
ENSG00000158747,4681,NBL1,0.778025,0.603064,0,0,0,0,0,0
ENSG00000158748,3362,HTR6,0,0,0,0,0,0,0.449329,0
ENSG00000162542,255104,TMCO4,11.64698917,13.781662,15.665912,10.577659,15.005761,10.675479,12.833164,16.23123
ENSG00000178828,54546,RNF186,0,0,0,0,0,0,0,0
ENSG00000169914,23252,OTUD3,5.6406,7.17772,2.90434,3.086759,4.30663,2.794750007,3.50431,4.36709
ENSG00000188784,30814,PLA2G2E,0,0,0,0,0,0,0,0
ENSG00000188257,5320,PLA2G2A,0.522422,0,1.0091,0.538222,0,0.549441,0.84209,0
ENSG00000127472,5322,PLA2G5,0.124869,0.43075,0,0,0,0.266859,0.0782088,0
ENSG00000117215,26279,PLA2G2D,0.617995,0.467089,0.487049,0.533567,10.95613,1.09013,5.32959,3.865232
ENSG00000158786,64600,PLA2G2F,0,0,0,0,0,0,0.506739,0
ENSG00000187980,391013,PLA2G2C,0.598735,0.243427,0.284004,0.209173,0.968545,0.753602,0.577257,0.11995
ENSG00000225986,101928017,UBXN10-AS1,0,0,0,0,0,0,0,0
ENSG00000162543,127733,UBXN10,0.0279372,0,0,0,0,0,0,0
ENSG00000228105,105376827,LINC01757,0,0,0,0,0,0,0,0
ENSG00000158816,127731,VWA5B1,0.641698,0.519798,0.455183,0.707066,0.984397,0.883764,0.851777,0.92553
ENSG00000162545,55450,CAMK2N1,1.21562,0.741958,0.452989,1.03961,0.418527,0.599128,0.429835,0.510708
ENSG00000090432,79594,MUL1,36.1111,28.2522,34.3708,19.4478,27.8101,28.4269,25.637,20.7308
ENSG00000183114,163933,FAM43B,0,0,0,0,0,0,0,0
ENSG00000158825,978,CDA,0,0.323541,0,0,14.3158,1.786749,0.800758,7.75855
ENSG00000158828,65018,PINK1,3.588974,3.57695,3.32367,1.716096,1.357388,4.154935,7.45142,4.302623
ENSG00000284005,102464833,MIR6084,0,0,0,0,0,0,0,0
ENSG00000117242,100861548,PINK1-AS,3.13011,2.35114,2.82109,1.76347,1.18375,2.38163,2.62817,1.93304
ENSG00000244038,1650,DDOST,275.2798,159.87982,212.28817,185.75599,197.51832,136.94151,159.0455,166.461452
ENSG00000117245,57576,KIF17,1.40033,2.22608,0,1.19465,0,0,0,0
ENSG00000189410,400745,SH2D5,0,0,0,0,0,0,0,0
ENSG00000127483,50809,HP1BP3,98.917443,258.97329,151.971632,160.369133,95.510634,209.78538,137.531204,116.80577
ENSG00000075151,8672,EIF4G3,14.860421,29.47621405,16.9454608,9.353249,29.595778,55.964871,59.732994,53.76016199
ENSG00000221808,100302155,MIR1256,0,0,0,0,0,0,0,0
ENSG00000117298,1889,ECE1,22.364648,55.76943,21.1135133,28.9638288,33.128184,53.714319,34.001477,37.88842
ENSG00000231105,100506801,ECE1-AS1,2.31943,3.85253,2.04815,4.06163,4.15605,2.11868,3.15739,2.5793
ENSG00000142794,84224,NBPF3,21.360351,43.513304,22.06896295,15.9792181,12.107749,15.8399326,15.2707796,6.874972
ENSG00000162551,249,ALPL,0,0.49023,0,0,6.363916,8.496745,3.446778,1.11151
ENSG00000076864,5909,RAP1GAP,0.588428001,0,0,0.031406071,0.289972,0,1.449494,0.693746012
ENSG00000090686,84196,USP48,36.655035,117.667731,93.358134,77.62016961,33.667181,64.94121,102.37257,83.096315
ENSG00000187942,401944,LDLRAD2,0,0.873127,0.0303966,0,0,0.201271,0,0
ENSG00000142798,3339,HSPG2,1.324988,3.554709,1.4334734,0.7365253,0.100669,0.0339615,2.5185272,1.8124118
ENSG00000219073,23436,CELA3B,4.7354,4.51093,3.63723,3.61327,7.15331,7.75958,6.05739,3.83967
ENSG00000142789,10136,CELA3A,0,0,0,0,0,0,0,0
ENSG00000228397,101928043,LINC01635,0,0.766619,0.290796,0,0,0.890724,0,0
ENSG00000218510,29092,LINC00339,26.728777,13.77115,14.943201,28.147466,31.95317476,7.785553,12.306145,24.43476
ENSG00000070831,998,CDC42,260.67526,193.51487,249.1374,199.34511,209.30231,147.62143,170.50698,195.27765
ENSG00000162552,54361,WNT4,0.330647,0.0480358,0,0.0525117,0,0.480643,0.49139,1.056069
ENSG00000266564,100616433,MIR4418,0,0,0,0,0,0,0,0
ENSG00000184677,9923,ZBTB40,25.73139,32.43069,22.43428,22.36079485,18.22736051,24.913106,23.36605,20.55948366
ENSG00000070886,2046,EPHA8,0,0,0,0,0,0,0,0
ENSG00000276835,102466615,MIR6127,0,0,0,0,0,0,0,0
ENSG00000173372,712,C1QA,0,0,0,0,1.740409,0.353425,0.393484,1.55358
ENSG00000159189,714,C1QC,0,0,0,0,2.0902,0,0,0
ENSG00000173369,713,C1QB,0,0,0,0,2.39388,0,0,0.647265
ENSG00000133216,2048,EPHB2,0.130716,0.186698,0.11281,0.127689,0.090596,0.424918,0.3784587,0.456338
ENSG00000265422,100616391,MIR4684,0,0,0,0,0,0,0,0
ENSG00000264014,100422914,MIR4253,0,0,0,0,0,0,0,0
ENSG00000215906,646262,LACTBL1,0,0,0,0,0,0,0,0
ENSG00000227868,729059,TEX46,0,0,1.59454,0,0,0,0,0
ENSG00000004487,23028,KDM1A,21.70104,37.82145,17.0799,22.347931,17.73612,23.5248,10.267266,10.83174
ENSG00000263793,100422866,MIR3115,0,35.4705,0,12.0936,0,0,0,26.7263
ENSG00000169641,7798,LUZP1,14.75341,5.704866,14.5945789,12.67909,10.032348,9.07403,12.460335,6.35855
ENSG00000179546,3352,HTR1D,0.686654,0.634188,0.380147,0.152319,0.202434,0.192647,0.602093,0.349508
ENSG00000125944,10236,HNRNPR,144.5321539,192.23527,157.829263,157.223051,158.414889,129.95156,113.4825277,126.444249
ENSG00000125945,80818,ZNF436,3.071423,4.9684,4.20563,5.97687,2.450744,2.226575262,3.4369,2.913353
ENSG00000249087,148898,ZNF436-AS1,0,0,0,1.76466206,0.844398,0,0,1.3580345
ENSG00000204219,6920,TCEA3,37.3128,31.492796,41.40651,43.424509,0,0.144151,0,1.518824
ENSG00000088280,55616,ASAP3,4.3806795,16.32955,5.1441881,8.194371032,7.623022,12.052818,9.01228,8.5311128
ENSG00000007968,1870,E2F2,0.248108,0.212104,0.256795,0.583678,5.86076,4.88204,3.35127,2.2894481
ENSG00000117318,3399,ID3,6.07298,4.186629,6.688793,10.4792,20.82277,17.44134,25.36044,22.87389
ENSG00000197880,259283,MDS2,79.36817,152.7049,33.57186,72.5293,16.344584,30.46416,12.50508,35.69262
ENSG00000142676,6135,RPL11,525.69749,1217.52002,724.6177,926.11021,229.41842,938.9713,514.632998,737.946684
ENSG00000011007,6924,ELOA,20.51831,33.20816,23.041627,22.161585,44.04307,23.9115,35.035304,30.030561
ENSG00000236810,100506963,ELOA-AS1,7.19855,8.53078,13.2707,3.44605,10.92438,4.29934,5.51474,7.307298
ENSG00000057757,57095,PITHD1,29.90327,59.8735,71.48746,68.30907,33.658344,36.76904,55.18666,48.217683
ENSG00000011009,11313,LYPLA2,74.98422,51.92803,92.951239,66.2733,67.731143,28.09871018,60.00982,53.37179
ENSG00000117308,2582,GALE,10.0695768,5.613030898,20.582962,11.365424,8.1768053,2.915138,5.634017,7.284924197
ENSG00000117305,3155,HMGCL,38.159011,22.14111,32.682009,31.462716,28.786955,23.705329,35.173988,45.02282217
ENSG00000179163,2517,FUCA1,9.51039,7.43526,8.22733,8.82268,24.8104,11.2435,11.1168,19.269
ENSG00000188822,1269,CNR2,1.4068,0.838479,1.44087,1.15091,45.649,50.3199,45.6027,42.4938
ENSG00000264926,100616492,MIR378F,0,0,0,0,0,0,0,0
ENSG00000230228,115482711,H3P1,0,0,0,0.624647,0,0,0,0
ENSG00000189266,55629,PNRC2,253.28526,259.2788,205.9628,212.963498,208.19643,220.6155,194.10589,166.239482
ENSG00000188529,10772,SRSF10,239.322174,287.53629,203.83854,230.64382,222.24344,182.0252211,188.198998,144.72828
ENSG00000142661,127294,MYOM3,2.3568381,1.0356,0.710686,0.61194,0.164681,3.112553,0.496913,0.493655
ENSG00000142677,58985,IL22RA1,0,0,0,0,0,0,0,0.164294
ENSG00000185436,163702,IFNLR1,2.17506,2.5868,4.736859,4.747641,16.05251,14.330794,14.441831,10.94215
ENSG00000230023,284632,LINC02800,0.463936,0.653847,0.647717,0.652494,0.201218,0.538247,0.429662,0.984829
ENSG00000158055,57822,GRHL3,0,0,0,0,0,0.0746025,0,0
ENSG00000001460,90529,STPG1,8.4567,7.924117,9.996073,6.529343,2.528302,6.382709,4.503678,4.45648
ENSG00000001461,57185,NIPAL3,95.81065,105.97702,92.9424,90.59679,25.449135,31.372982,31.919409,28.99322
ENSG00000117602,11123,RCAN3,93.723406,176.627328,104.4769593,106.01533,6.096044,15.93402,10.386192,11.03969202
ENSG00000184454,400746,NCMAP,0.490559,0.201281,0.5705,0.406695,0.269623,0.477008,0.983825,0.431883
ENSG00000133226,10250,SRRM1,184.03965,197.602962,186.004645,208.590752,116.382686,141.002987,120.15377,90.818459
ENSG00000169504,25932,CLIC4,0,0.126418,0,0.0918755,85.75728,85.52598,88.60326,63.07178
ENSG00000020633,864,RUNX3,17.00616,37.64876,24.58595,16.821001,6.88929,8.64323,12.08952,10.417008
ENSG00000278034,102465437,MIR6731,0,0,24.3549,5.54071,0,5.6741,0,0
ENSG00000264371,100616365,MIR4425,0,0,0,0,0,0,0,4.87272
ENSG00000117614,25949,SYF2,92.20412,62.29252,80.90957034,72.81463,75.36465,37.576061,52.633377,61.73589
ENSG00000117616,57035,RSRP1,408.263638,573.2755856,347.8729869,374.4361236,367.742755,388.3133616,380.251234,245.400192
ENSG00000187010,6007,RHD,2.6743,4.41255,6.511698,8.268803,2.30746,6.08922,6.532815,8.57292
ENSG00000183726,23585,TMEM50A,83.66926,89.310866,73.62723,77.606171,91.77368,54.59743,44.34816,52.978572
ENSG00000188672,6006,RHCE,2.482482,4.13E-05,2.575463,0.569936,5.570943,0,1.021939,3.67163
ENSG00000204178,55219,MACO1,8.92519,3.80996,7.3429,4.99798,2.276412,4.29097,5.25991,3.819622
ENSG00000157978,26119,LDLRAP1,498.66075,668.43776,704.97462,620.88569,6.47977,21.57138826,14.773047,9.900784
ENSG00000117643,57134,MAN1C1,19.404402,16.571057,20.48778,14.868041,0.611763,1.9074471,1.8683567,1.3107724
ENSG00000162430,57190,SELENON,3.334379,3.32268,5.49799,2.038199,0.772677,1.776092,0.726725,0.338685
ENSG00000117640,56181,MTFR1L,64.18041,92.95146109,51.153064,65.73143,39.211537,43.335362,43.598205,36.08911059
ENSG00000127423,79000,AUNIP,0.626787,0.24914,0.332896,0.816724,1.824492,0.181989,0.641129,0.934578
ENSG00000182749,164091,PAQR7,0.634202,1.44367,1.11047,1.83572,0.87101,0.64853,0.807274,0.918002
ENSG00000117632,3925,STMN1,50.362558,24.5906597,66.531456,48.655944,31.2044,19.9726,24.61349,27.50046
ENSG00000283938,100500808,MIR3917,0,0,0,0,0,0,0,0
ENSG00000158006,5051,PAFAH2,21.36205,21.60574,19.299335,17.709239,10.88429,9.14404,14.51431,10.352852
ENSG00000158008,2134,EXTL1,0,0,1.569024,0,0,0,0.8513951,0
ENSG00000158014,7780,SLC30A2,0.496024,1.60086,1.11086,1.24187,0.941715,0.725286,1.19146,0.995927
ENSG00000158022,84676,TRIM63,0,0,0,0,0,0,0,0
ENSG00000175087,149420,PDIK1L,8.61641,18.61346,5.484067631,13.07318,5.43359,9.34057,4.512371,5.47273
ENSG00000197245,79927,FAM110D,0.0611043,0.67157,0.2989,0.710095,0.189059,0.708171,0.58818,0.364803
ENSG00000282872,110806296,C1orf232,0,0,0,0,0,0,0,0
ENSG00000142684,51042,ZNF593,5.1885,4.0005,6.10424,4.54361,3.77805,3.08126,5.07835,5.32119
ENSG00000142675,10256,CNKSR1,3.7741846,4.893303,3.548209,3.910155,3.575527,0.126458002,1.322997,1.014160105
ENSG00000188782,378807,CATSPER4,0,0,0,0,0,0,0,0
ENSG00000236155,101928303,ZPLD2P,4.95974,1.55351,2.46554,1.91566,1.91944,1.46444,2.9333,1.63193
ENSG00000130695,64793,CEP85,9.784967,30.40466954,16.486106,19.135155,15.08805,9.589506,13.8271361,10.732519
ENSG00000142669,83442,SH3BGRL3,94.6265,152.3994,190.3395,181.0667,176.0427,264.276,153.7285,261.883
ENSG00000158062,91544,UBXN11,78.42604559,85.838535,56.5003853,74.530061,65.79537,47.35785713,44.484475,53.91357801
ENSG00000169442,1043,CD52,158.9208,641.6256,230.12366,409.4102,336.084,1240.3244,574.72526,626.4494
ENSG00000176092,55057,CRYBG2,3.978881,1.642706,1.509741,4.251277,4.074698,3.156711,2.42961,14.902967
ENSG00000176083,257101,ZNF683,0.215727,0.20319,0,0.362574,0,0.184835,0.799287,0
ENSG00000131914,79727,LIN28A,0.4854736,1.261793,0.491262,0.6784648,1.26599,1.1837272,0.957517,0.6256175
ENSG00000117682,79947,DHDDS,10.420752,42.27050501,39.435221,23.776553,17.997306,30.514001,24.513743,15.035128
ENSG00000198830,3151,HMGN2,541.733237,289.08296,569.64705,456.10606,677.497,337.699108,557.0541414,543.48597
ENSG00000117676,6195,RPS6KA1,82.04073,96.38553,91.244761,69.251068,102.365887,99.2856,70.570121,79.059384
ENSG00000238705,100302190,MIR1976,0,0,0,0,0,0,0,0
ENSG00000260063,101928728,LOC101928728,0,0,0.295249,0.532697,1.10461,0.541832,0.779253,0.417055
ENSG00000117713,8289,ARID1A,66.92799,65.43082,68.7875234,49.57954477,43.477082,65.8384813,48.506456,47.731398
ENSG00000060642,55650,PIGV,18.36827,18.96303,24.6608823,15.294079,9.486604,15.707837,11.80473,10.0412799
ENSG00000204160,84243,ZDHHC18,9.361442,8.06672,4.178937,9.947682,5.16712,0.341153,7.375978,1.458783
ENSG00000175793,2810,SFN,0.558796,1.5736,0.352489,0.404179,0.314969,0.416884,0.551596,0.542854
ENSG00000142751,54707,GPN2,23.75798,25.06813,10.53737,26.78572,17.8803,7.63361,19.089683,16.21265
ENSG00000198746,63906,GPATCH3,25.63943,18.72169,25.51913,21.5663,30.642866,13.96453,26.80671,19.07172
ENSG00000090273,10726,NUDC,101.04952,71.40505,102.81621,77.736477,83.372,40.663451,67.91426,75.85187
ENSG00000131910,8431,NR0B2,0.160491,0,1.00881,0,0,0,0.211823,0
ENSG00000175707,126695,KDF1,9.219,4.87214,6.68026,4.7024,0.229156,0.981272,0.484726,2.69856
ENSG00000253368,388610,TRNP1,0,0,0,0,0,0,0,0
ENSG00000158246,115572,TENT5B,0,0,0,0,0,0,0,0
ENSG00000090020,6548,SLC9A1,2.059809,10.2269328,5.60988,6.450748,1.4134032,5.864801,4.961896,1.7105
ENSG00000142784,23038,WDTC1,7.40593,6.175452,4.237332,2.753129,5.306914,8.50992,6.22808,5.412215
ENSG00000186501,84065,TMEM222,62.71857467,23.43018,55.64193307,48.02554496,53.55284734,31.10330959,42.01801147,47.73590844
ENSG00000142765,84958,SYTL1,50.602897,178.8762,111.70488,104.84884,95.27944,117.12474,106.586865,127.65923
ENSG00000142733,9064,MAP3K6,5.1435916,9.916043,14.562396,13.09801854,12.641948,1.551851,4.348442,10.20195
ENSG00000142748,8547,FCN3,0,0,0,0,0,0,0,0
ENSG00000174950,388611,CD164L2,0.121264,0,0,0,0,0,0.128278,0
ENSG00000181773,2827,GPR3,0.553249,0.643254,0.221893,0.450307,0.691597,0.203555,0.418249,0.391627
ENSG00000158195,10163,WASF2,63.0303,130.3966,93.336,92.8251,150.4342,133.4764,108.5638,81.6695
ENSG00000126705,27245,AHDC1,1.00235,4.155241,1.489552,1.408405,0.525975,0.173276,1.742007,1.5776097
ENSG00000000938,2268,FGR,0.16999,6.469112,3.213308,0.421184,368.917432,276.60111,310.47502,227.65634
ENSG00000233975,111216282,LINC02574,0,0,0,2.98258,0.992086,0,0,0
ENSG00000126709,2537,IFI6,24.71399,15.9501,33.0171,18.8117,76.11577,8.48702,17.84925,26.021
ENSG00000009780,199870,FAM76A,28.608294,29.410412,19.537871,26.60873724,24.129376,28.02375,30.544003,25.1392139
ENSG00000117758,23673,STX12,32.67531,38.00634,31.80573,28.6059,34.924799,37.03533,61.091738,52.1962
ENSG00000117751,5511,PPP1R8,32.034017,12.669283,12.363069,27.87402,18.966427,18.109364,27.00696,13.3495057
ENSG00000252947,677774,SCARNA1,13.393,0,4.527,37.7125,16.9173,10.8215,2.15136,0
ENSG00000130775,9473,THEMIS2,15.51987501,39.922868,40.11230087,14.29756042,84.014969,22.542907,35.686543,32.843681
ENSG00000117748,6118,RPA2,140.13556,63.93542,162.65781,126.78431,96.3921,54.261731,124.82138,96.58131
ENSG00000130768,27293,SMPDL3B,0.537494983,0.94565,0.186233,0.0687774,0.157179,0.624369,0.783634,0.381738
ENSG00000158156,55113,XKR8,3.81002,13.44101,12.0407,11.62359,10.3415,11.8524,10.04388,7.63919
ENSG00000158161,2140,EYA3,12.09168,15.9267177,15.55070004,15.9701329,17.9365,11.812185,11.33381303,7.980835371
ENSG00000169403,5724,PTAFR,0.56847,6.873825,0.955577,1.006761,55.45721,8.56106,12.92906,21.7467
ENSG00000126698,22826,DNAJC8,168.436155,91.39884,135.93115,125.210996,136.93544,65.74376,109.621365,103.74788
ENSG00000130770,93974,ATP5IF1,107.05836,124.11147,91.16628,117.53184,28.98125,55.71015,43.35363,51.089623
ENSG00000130766,83667,SESN2,1.66574,3.06652,3.8073,1.17266,7.55884,6.4081,6.15796,4.58209
ENSG00000130772,54797,MED18,4.061258,3.5483,5.382906,4.301902,2.85103,4.41769,4.33277,6.01577523
ENSG00000204138,65979,PHACTR4,33.59666,36.88948,34.116951,33.536407,37.035038,33.022582,42.25612,31.912919
ENSG00000180198,1104,RCC1,21.045674,21.85995,18.419,11.859787,12.055064,8.19849,12.23083,18.71423005
ENSG00000242125,8420,SNHG3,93.1432,50.0684,84.1785,66.65637,48.1179,72.1593,73.85121,63.3732
ENSG00000274266,6080,SNORA73A,0,0,0,0,0,0,0,0
ENSG00000200087,26768,SNORA73B,190.518,33.3838,132.836,99.3738,57.2969,76.8158,82.7093,89.9947
ENSG00000180098,54952,TRNAU1AP,26.88153,22.8215,26.33057,38.4634,32.2845,18.89072,30.01114,29.004961
ENSG00000197989,85028,SNHG12,54.9955736,35.86890547,50.17594409,51.916048,41.758589,38.704645,36.479816,53.31211
ENSG00000221539,692212,SNORD99,91.3336,90.2346,156.902,99.4207,91.7827,119.698,55.2362,92.7018
ENSG00000278274,677838,SNORA61,0,0,0,0,0,0,0,0
ENSG00000273544,677825,SNORA44,0,0,0,0,0,0,0,0
ENSG00000280498,692073,SNORA16A,0,0,0,0,0,0,0,0
ENSG00000120656,6883,TAF12,39.27451,15.357225,37.9225,24.461663,37.094599,17.47931,29.89229,27.73627
ENSG00000188060,115273,RAB42,0.499812,2.0293,1.20391,0.637512,0.631027,0.936532,0.624575,0.636983
ENSG00000229388,105378616,LINC01715,0.374125,2.89398,0.997114,1.1759,1.970514,2.250964,2.844993,1.524808
ENSG00000274978,26824,RNU11,0,0,0,0,0,0,0,0
ENSG00000162419,10691,GMEB1,21.78332,14.59265024,20.45371,19.16121,16.26979,8.181521,24.2155,17.99744647
ENSG00000198492,51441,YTHDF2,184.02727,121.38566,125.9532,127.78277,121.89698,114.83857,117.20109,101.563505
ENSG00000116329,4985,OPRD1,0.333609,1.01578,0.516829,0.362022,0.559798,0.610116,0.591944,0.413077
ENSG00000159023,2035,EPB41,90.82021005,182.694721,100.5257497,105.0786658,70.03576276,58.4520707,66.8852305,50.75542271
ENSG00000253304,399474,TMEM200B,0,0,0,0,0,0,0,0
